Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,23.399999618530273,22.81999969482422,22.81999969482422,23.399999618530273,5765200.0,22.65857696533203
2010-01-05,23.825000762939453,23.135000228881836,23.40999984741211,23.665000915527344,8993400.0,22.915180206298828
2010-01-06,23.875,23.530000686645508,23.764999389648438,23.665000915527344,6270400.0,22.915180206298828
2010-01-07,23.739999771118164,22.709999084472656,23.65999984741211,22.770000457763672,8054600.0,22.048534393310547
2010-01-08,23.440000534057617,22.53499984741211,22.80500030517578,23.43000030517578,8536200.0,22.687623977661133
2010-01-11,23.59000015258789,22.895000457763672,23.575000762939453,23.239999771118164,7103800.0,22.503644943237305
2010-01-12,24.2450008392334,23.43000030517578,23.75,23.600000381469727,10575800.0,22.85223388671875
2010-01-13,24.475000381469727,23.670000076293945,23.75,24.389999389648438,8025800.0,23.617204666137695
2010-01-14,24.385000228881836,23.934999465942383,24.270000457763672,24.05500030517578,5474800.0,23.292821884155273
2010-01-15,24.274999618530273,23.78499984741211,23.989999771118164,23.959999084472656,6317800.0,23.20083236694336
2010-01-19,24.170000076293945,23.829999923706055,23.90999984741211,24.155000686645508,5786600.0,23.389652252197266
2010-01-20,24.065000534057617,23.395000457763672,23.96500015258789,23.579999923706055,6604400.0,22.832870483398438
2010-01-21,23.799999237060547,23.239999771118164,23.639999389648438,23.399999618530273,8963000.0,22.65857696533203
2010-01-22,23.545000076293945,22.459999084472656,23.389999389648438,22.584999084472656,11094000.0,21.86939811706543
2010-01-25,22.81999969482422,22.405000686645508,22.700000762939453,22.639999389648438,7615200.0,21.922651290893555
2010-01-26,23.06999969482422,22.2549991607666,22.53499984741211,22.78499984741211,7274400.0,22.06305694580078
2010-01-27,23.09000015258789,22.479999542236328,22.719999313354492,23.045000076293945,6530800.0,22.314823150634766
2010-01-28,23.030000686645508,22.05500030517578,22.915000915527344,22.280000686645508,10321600.0,21.574066162109375
2010-01-29,22.795000076293945,21.790000915527344,22.420000076293945,21.829999923706055,8996200.0,21.13831901550293
2010-02-01,22.344999313354492,21.834999084472656,21.899999618530273,22.344999313354492,6332000.0,21.636999130249023
2010-02-02,22.635000228881836,22.040000915527344,22.31999969482422,22.584999084472656,5989600.0,21.86939811706543
2010-02-03,22.649999618530273,22.264999389648438,22.329999923706055,22.584999084472656,3605200.0,21.86939811706543
2010-02-04,22.415000915527344,21.559999465942383,22.375,21.559999465942383,8287200.0,20.876874923706055
2010-02-05,21.850000381469727,21.040000915527344,21.5,21.829999923706055,8956000.0,21.13831901550293
2010-02-08,22.149999618530273,21.645000457763672,21.65999984741211,21.8700008392334,7368200.0,21.177051544189453
2010-02-09,23.329999923706055,22.44499969482422,22.614999771118164,23.2450008392334,17385000.0,22.50848960876465
2010-02-10,23.31999969482422,23.030000686645508,23.235000610351562,23.170000076293945,8277000.0,22.435863494873047
2010-02-11,23.6200008392334,22.895000457763672,23.1299991607666,23.579999923706055,8110800.0,22.832870483398438
2010-02-12,23.670000076293945,23.045000076293945,23.25,23.579999923706055,10075200.0,22.832870483398438
2010-02-16,24.170000076293945,23.405000686645508,23.674999237060547,23.71500015258789,7406600.0,22.963594436645508
2010-02-17,23.809999465942383,23.4950008392334,23.809999465942383,23.594999313354492,5900200.0,22.847394943237305
2010-02-18,23.71500015258789,23.5049991607666,23.614999771118164,23.649999618530273,6124200.0,22.900653839111328
2010-02-19,23.875,23.520000457763672,23.604999542236328,23.7549991607666,7719200.0,23.002328872680664
2010-02-22,23.889999389648438,23.469999313354492,23.889999389648438,23.665000915527344,7004400.0,22.915180206298828
2010-02-23,23.739999771118164,23.475000381469727,23.53499984741211,23.610000610351562,6853000.0,22.861921310424805
2010-02-24,24.139999389648438,23.709999084472656,23.7549991607666,24.084999084472656,8553000.0,23.321870803833008
2010-02-25,24.084999084472656,23.5049991607666,23.690000534057617,24.079999923706055,8585600.0,23.317026138305664
2010-02-26,24.114999771118164,23.8700008392334,24.06999969482422,24.065000534057617,7802600.0,23.302505493164062
2010-03-01,25.25,24.079999923706055,24.239999771118164,25.239999771118164,14395800.0,24.440275192260742
2010-03-02,25.655000686645508,25.280000686645508,25.280000686645508,25.5049991607666,13258600.0,24.69687271118164
2010-03-03,25.584999084472656,24.84000015258789,25.549999237060547,24.920000076293945,9116000.0,24.13041114807129
2010-03-04,25.079999923706055,24.545000076293945,24.889999389648438,24.815000534057617,7323200.0,24.028743743896484
2010-03-05,25.389999389648438,24.875,25.0,25.334999084472656,5232600.0,24.532262802124023
2010-03-08,25.440000534057617,24.979999542236328,25.440000534057617,25.010000228881836,6663800.0,24.21756362915039
2010-03-09,25.31999969482422,24.915000915527344,25.0,25.145000457763672,5581600.0,24.348283767700195
2010-03-10,25.440000534057617,25.020000457763672,25.075000762939453,25.405000686645508,5765000.0,24.600048065185547
2010-03-11,25.530000686645508,25.209999084472656,25.270000457763672,25.5049991607666,5664800.0,24.69687271118164
2010-03-12,25.549999237060547,25.34000015258789,25.549999237060547,25.399999618530273,4135800.0,24.59520149230957
2010-03-15,25.459999084472656,25.170000076293945,25.360000610351562,25.424999237060547,4662600.0,24.61941146850586
2010-03-16,25.635000228881836,25.399999618530273,25.475000381469727,25.6299991607666,5143800.0,24.817916870117188
2010-03-17,26.010000228881836,25.674999237060547,25.674999237060547,25.809999465942383,4141600.0,24.99221420288086
2010-03-18,25.959999084472656,25.709999084472656,25.795000076293945,25.915000915527344,3874400.0,25.093887329101562
2010-03-19,26.110000610351562,25.489999771118164,26.020000457763672,25.625,10245200.0,24.81307601928711
2010-03-22,26.010000228881836,25.5,25.510000228881836,25.934999465942383,4240600.0,25.11325454711914
2010-03-23,26.315000534057617,25.829999923706055,26.049999237060547,26.260000228881836,6509400.0,25.42795753479004
2010-03-24,26.34000015258789,25.94499969482422,26.200000762939453,25.959999084472656,5459800.0,25.137460708618164
2010-03-25,26.15999984741211,25.700000762939453,26.079999923706055,25.729999542236328,5899400.0,24.914749145507812
2010-03-26,25.875,25.40999984741211,25.709999084472656,25.545000076293945,4883400.0,24.735610961914062
2010-03-29,25.69499969482422,25.434999465942383,25.475000381469727,25.56999969482422,3915600.0,24.75981903076172
2010-03-30,25.825000762939453,25.510000228881836,25.579999923706055,25.729999542236328,3819800.0,24.914749145507812
2010-03-31,25.71500015258789,25.44499969482422,25.575000762939453,25.489999771118164,4509000.0,24.682355880737305
2010-04-01,25.645000457763672,25.125,25.604999542236328,25.405000686645508,5647400.0,24.600048065185547
2010-04-05,26.114999771118164,25.459999084472656,25.565000534057617,25.989999771118164,7066800.0,25.166513442993164
2010-04-06,26.30500030517578,25.770000457763672,25.790000915527344,26.125,4534000.0,25.297231674194336
2010-04-07,26.049999237060547,25.46500015258789,25.9950008392334,25.55500030517578,6611200.0,24.74529266357422
2010-04-08,25.604999542236328,25.094999313354492,25.354999542236328,25.44499969482422,4719800.0,24.638778686523438
2010-04-09,25.860000610351562,25.405000686645508,25.46500015258789,25.860000610351562,4872200.0,25.040632247924805
2010-04-12,26.09000015258789,25.75,25.940000534057617,25.979999542236328,5570600.0,25.156829833984375
2010-04-13,27.174999237060547,26.110000610351562,26.145000457763672,26.834999084472656,14428600.0,25.984737396240234
2010-04-14,27.114999771118164,26.860000610351562,27.03499984741211,26.96500015258789,6373200.0,26.110618591308594
2010-04-15,26.895000457763672,26.6299991607666,26.864999771118164,26.829999923706055,5555200.0,25.97989273071289
2010-04-16,26.895000457763672,26.350000381469727,26.80500030517578,26.385000228881836,8633600.0,25.548995971679688
2010-04-19,26.104999542236328,25.53499984741211,26.040000915527344,26.024999618530273,8352000.0,25.200401306152344
2010-04-20,26.545000076293945,26.075000762939453,26.264999389648438,26.510000228881836,5381400.0,25.67003631591797
2010-04-21,26.434999465942383,26.15999984741211,26.420000076293945,26.385000228881836,4558800.0,25.548995971679688
2010-04-22,26.889999389648438,25.969999313354492,26.125,26.844999313354492,5197000.0,25.994421005249023
2010-04-23,26.9950008392334,26.450000762939453,26.94499969482422,26.665000915527344,6361000.0,25.82012176513672
2010-04-26,26.864999771118164,26.53499984741211,26.770000457763672,26.600000381469727,4689600.0,25.757183074951172
2010-04-27,26.584999084472656,25.69499969482422,26.469999313354492,25.7450008392334,6648600.0,24.92927360534668
2010-04-28,25.864999771118164,25.235000610351562,25.809999465942383,25.489999771118164,6562600.0,24.682355880737305
2010-04-29,26.219999313354492,25.584999084472656,25.600000381469727,26.024999618530273,5186800.0,25.200401306152344
2010-04-30,26.270000457763672,25.55500030517578,25.7450008392334,25.55500030517578,4886400.0,24.74529266357422
2010-05-03,26.06999969482422,25.510000228881836,25.625,26.010000228881836,6221800.0,25.185876846313477
2010-05-04,26.649999618530273,25.375,26.649999618530273,25.899999618530273,13717000.0,25.079362869262695
